Item;Departamento;Código Divipola Departamento;Municipio;Código Divipola Municipio;Programa;Año de Asignación;Estado de Postulación;Hogares;Valor Asignado
247;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,015;Perdida de ejecutoriedad de asignación de SFV;1;12,887,000
248;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,015;Asignados;1;12,887,000
249;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,015;Asignados;1;12,887,000
250;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,015;Apto con subsidio vencido;1;7,732,200
251;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,015;Apto con subsidio vencido;1;7,732,200
252;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,015;Asignados;1;7,732,200
253;ANTIOQUIA;5;MEDELLIN;1;MI CASA YA;2,015;Asignados;1;7,732,200
254;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;622;22,989,120,000
255;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;470;15,264,929,250
256;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;263;9,875,571,250
257;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;91;3,053,243,250
258;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;84;3,253,967,500
259;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;78;2,649,617,750
260;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;24;879,419,000
261;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;21;776,160,000
262;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;19;747,446,000
263;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;15;409,777,884
264;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;7;270,627,000
265;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;6;196,319,000
266;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;2;77,322,000
267;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;2;73,920,000
268;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;38,661,000
269;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;36,960,000
270;ANTIOQUIA;5;MEDELLIN;1;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;22,053,000
271;ANTIOQUIA;5;MONTEBELLO;467;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;36,960,000
272;ANTIOQUIA;5;NARIÑO;483;Programa Vivienda Gratuita Fase I;2,015;Asignados;43;1,695,232,000
273;ANTIOQUIA;5;NARIÑO;483;Programa Vivienda Gratuita Fase I;2,015;Asignados;15;591,360,000
274;ANTIOQUIA;5;NARIÑO;483;Programa Vivienda Gratuita Fase I;2,015;Asignados;13;512,512,000
275;ANTIOQUIA;5;NARIÑO;483;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;6;236,544,000
276;ANTIOQUIA;5;NARIÑO;483;Programa Vivienda Gratuita Fase I;2,015;Asignados;4;157,696,000
277;ANTIOQUIA;5;NARIÑO;483;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;39,424,000
278;ANTIOQUIA;5;NECOCLI;490;Programa Vivienda Gratuita Fase I;2,015;Asignados;21;464,815,000
279;ANTIOQUIA;5;NECOCLI;490;Programa Vivienda Gratuita Fase I;2,015;Asignados;5;184,800,000
280;ANTIOQUIA;5;NECOCLI;490;Programa Vivienda Gratuita Fase I;2,015;Asignados;4;87,051,000
281;ANTIOQUIA;5;NECOCLI;490;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;22,053,000
282;ANTIOQUIA;5;NECOCLI;490;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;22,053,000
283;ANTIOQUIA;5;NECOCLI;490;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;22,053,000
284;ANTIOQUIA;5;NECOCLI;490;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;21,510,000
285;ANTIOQUIA;5;PEÑOL;541;MI CASA YA;2,015;Apto con subsidio vencido;1;12,887,000
286;ANTIOQUIA;5;PEÑOL;541;Programa Vivienda Gratuita Fase I;2,015;Asignados;29;1,071,840,000
287;ANTIOQUIA;5;PEÑOL;541;Programa Vivienda Gratuita Fase I;2,015;Asignados;25;635,730,000
288;ANTIOQUIA;5;PEÑOL;541;Programa Vivienda Gratuita Fase I;2,015;Asignados;3;110,880,000
289;ANTIOQUIA;5;PEÑOL;541;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;2;73,920,000
290;ANTIOQUIA;5;PEÑOL;541;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;36,960,000
291;ANTIOQUIA;5;PEQUE;543;Programa Vivienda Gratuita Fase I;2,015;Asignados;21;827,904,000
292;ANTIOQUIA;5;PEQUE;543;Programa Vivienda Gratuita Fase I;2,015;Asignados;20;746,585,500
293;ANTIOQUIA;5;PEQUE;543;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;39,424,000
294;ANTIOQUIA;5;PEQUE;543;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;39,424,000
295;ANTIOQUIA;5;PUEBLO RICO;576;Programa Vivienda Gratuita Fase I;2,015;Asignados;22;813,120,000
296;ANTIOQUIA;5;PUEBLO RICO;576;Programa Vivienda Gratuita Fase I;2,015;Asignados;21;776,160,000
297;ANTIOQUIA;5;PUEBLO RICO;576;Programa Vivienda Gratuita Fase I;2,015;Asignados;7;258,720,000
298;ANTIOQUIA;5;PUEBLO RICO;576;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;36,960,000
299;ANTIOQUIA;5;PUERTO BERRIO;579;Programa Vivienda Gratuita Fase I;2,015;Asignados;98;3,622,080,000
300;ANTIOQUIA;5;PUERTO BERRIO;579;Programa Vivienda Gratuita Fase I;2,015;Asignados;2;47,475,500
301;ANTIOQUIA;5;PUERTO NARE;585;Bolsa Desastres Naturales;2,015;Asignados;9;210,654,657
302;ANTIOQUIA;5;PUERTO NARE;585;Bolsa Desastres Naturales;2,015;Asignados;2;46,812,146
303;ANTIOQUIA;5;PUERTO NARE;585;Bolsa Desastres Naturales;2,015;Asignados;1;23,406,085
304;ANTIOQUIA;5;RETIRO;607;MI CASA YA;2,015;Asignados;1;12,887,000
305;ANTIOQUIA;5;RETIRO;607;MI CASA YA;2,015;Asignados;1;12,887,000
306;ANTIOQUIA;5;RETIRO;607;MI CASA YA;2,015;Asignados;1;12,887,000
307;ANTIOQUIA;5;RETIRO;607;MI CASA YA;2,015;Asignados;1;7,732,200
308;ANTIOQUIA;5;RETIRO;607;Programa Vivienda Gratuita Fase I;2,015;Asignados;60;2,189,994,500
309;ANTIOQUIA;5;RETIRO;607;Programa Vivienda Gratuita Fase I;2,015;Asignados;17;628,320,000
310;ANTIOQUIA;5;RETIRO;607;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;3;110,880,000
311;ANTIOQUIA;5;RETIRO;607;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;36,960,000
312;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,015;Apto con subsidio vencido;2;20,619,200
313;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,015;Asignados;1;12,887,000
314;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,015;Asignados;1;12,887,000
315;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,015;Asignados;1;7,732,200
316;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,015;Asignados;1;7,732,200
317;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,015;Asignados;1;7,732,200
318;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,015;Asignados;1;7,732,200
319;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,015;Asignados;1;7,732,200
320;ANTIOQUIA;5;SABANALARGA;628;Programa Vivienda Gratuita Fase I;2,015;Asignados;77;3,035,648,000
321;ANTIOQUIA;5;SABANALARGA;628;Programa Vivienda Gratuita Fase I;2,015;Asignados;16;630,784,000
322;ANTIOQUIA;5;SABANALARGA;628;Programa Vivienda Gratuita Fase I;2,015;Asignados;6;236,544,000
323;ANTIOQUIA;5;SABANALARGA;628;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;39,424,000
324;ANTIOQUIA;5;SAN CARLOS;649;Programa Vivienda Gratuita Fase I;2,015;Subsidio Revocado;370;12,008,221,750
325;ANTIOQUIA;5;SAN JERONIMO;656;Programa Vivienda Gratuita Fase I;2,015;Asignados;2;70,740,000
326;ANTIOQUIA;5;SAN JOSE DE LA MONTAÑA;658;Programa Vivienda Gratuita Fase I;2,015;Asignados;12;443,520,000
327;ANTIOQUIA;5;SAN JOSE DE LA MONTAÑA;658;Programa Vivienda Gratuita Fase I;2,015;Asignados;11;406,560,000
328;ANTIOQUIA;5;SAN JOSE DE LA MONTAÑA;658;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;36,960,000
329;ANTIOQUIA;5;SAN LUIS;660;Programa Vivienda Gratuita Fase I;2,015;Asignados;3;106,110,000
330;ANTIOQUIA;5;SAN LUIS;660;Programa Vivienda Gratuita Fase I;2,015;Asignados;2;70,740,000
331;ANTIOQUIA;5;SAN PEDRO;664;MI CASA YA;2,015;Asignados;1;12,887,000
332;ANTIOQUIA;5;SAN PEDRO;664;MI CASA YA;2,015;Asignados;1;12,887,000
333;ANTIOQUIA;5;SAN PEDRO;664;MI CASA YA;2,015;Asignados;1;7,732,200
334;ANTIOQUIA;5;SAN PEDRO;664;MI CASA YA;2,015;Asignados;1;7,732,200
335;ANTIOQUIA;5;SANTAFE DE ANTIOQUIA;42;Bolsa Desplazados;2,015;Asignados;1;14,907,000
336;ANTIOQUIA;5;SONSON;756;MI CASA YA;2,015;Asignados;1;7,732,200
337;ANTIOQUIA;5;SONSON;756;Programa Vivienda Gratuita Fase I;2,015;Asignados;5;176,850,000
338;ANTIOQUIA;5;SONSON;756;Programa Vivienda Gratuita Fase I;2,015;Asignados;3;106,110,000
339;ANTIOQUIA;5;TAMESIS;789;Programa Vivienda Gratuita Fase I;2,015;Asignados;20;739,200,000
340;ANTIOQUIA;5;TAMESIS;789;Programa Vivienda Gratuita Fase I;2,015;Asignados;16;591,360,000
341;ANTIOQUIA;5;TAMESIS;789;Programa Vivienda Gratuita Fase I;2,015;Asignados;7;258,720,000
342;ANTIOQUIA;5;TAMESIS;789;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;36,960,000
343;ANTIOQUIA;5;TAMESIS;789;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;36,960,000
344;ANTIOQUIA;5;TAMESIS;789;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;36,960,000
345;ANTIOQUIA;5;TAMESIS;789;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;36,960,000
346;ANTIOQUIA;5;TARAZA;790;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;45,104,500
347;ANTIOQUIA;5;TARSO;792;Programa Vivienda Gratuita Fase I;2,015;Asignados;11;389,070,000
348;ANTIOQUIA;5;TARSO;792;Programa Vivienda Gratuita Fase I;2,015;Asignados;9;318,330,000
349;ANTIOQUIA;5;TARSO;792;Programa Vivienda Gratuita Fase I;2,015;Asignados;2;70,740,000
350;ANTIOQUIA;5;TARSO;792;Programa Vivienda Gratuita Fase I;2,015;Asignados;2;70,740,000
351;ANTIOQUIA;5;TARSO;792;Programa Vivienda Gratuita Fase I;2,015;Asignados;2;70,740,000
352;ANTIOQUIA;5;TARSO;792;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;35,370,000
353;ANTIOQUIA;5;TARSO;792;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;35,370,000
354;ANTIOQUIA;5;TARSO;792;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;35,370,000
355;ANTIOQUIA;5;TARSO;792;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;35,370,000
356;ANTIOQUIA;5;TITIRIBI;809;Programa Vivienda Gratuita Fase I;2,015;Asignados;8;295,680,000
357;ANTIOQUIA;5;TITIRIBI;809;Programa Vivienda Gratuita Fase I;2,015;Asignados;3;110,880,000
358;ANTIOQUIA;5;TURBO;837;Programa Vivienda Gratuita Fase I;2,015;Asignados;235;6,213,780,000
359;ANTIOQUIA;5;TURBO;837;Programa Vivienda Gratuita Fase I;2,015;Asignados;210;8,279,040,000
360;ANTIOQUIA;5;TURBO;837;Programa Vivienda Gratuita Fase I;2,015;Asignados;41;1,616,384,000
361;ANTIOQUIA;5;TURBO;837;Programa Vivienda Gratuita Fase I;2,015;Asignados;9;354,816,000
362;ANTIOQUIA;5;TURBO;837;Programa Vivienda Gratuita Fase I;2,015;Subsidio revocado mediante procedimiento Administrativo Sancionatorio;2;78,848,000
363;ANTIOQUIA;5;TURBO;837;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;2;48,491,000
364;ANTIOQUIA;5;TURBO;837;Programa Vivienda Gratuita Fase I;2,015;Subsidio revocado mediante procedimiento Administrativo Sancionatorio;1;23,974,000
365;ANTIOQUIA;5;URAMITA;842;Programa Vivienda Gratuita Fase I;2,015;Asignados;15;591,360,000
366;ANTIOQUIA;5;URAMITA;842;Programa Vivienda Gratuita Fase I;2,015;Asignados;11;433,664,000
367;ANTIOQUIA;5;URAMITA;842;Programa Vivienda Gratuita Fase I;2,015;Asignados;10;394,240,000
368;ANTIOQUIA;5;URRAO;847;Bolsa Desplazados;2,015;Asignados;1;19,330,500
369;ANTIOQUIA;5;URRAO;847;MI CASA YA;2,015;Asignados;1;12,887,000
370;ANTIOQUIA;5;YALI;885;Programa Vivienda Gratuita Fase I;2,015;Asignados;61;2,254,560,000
371;ANTIOQUIA;5;YALI;885;Programa Vivienda Gratuita Fase I;2,015;Asignados;27;997,920,000
372;ANTIOQUIA;5;YALI;885;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;2;73,920,000
373;ANTIOQUIA;5;YARUMAL;887;Programa Vivienda Gratuita Fase I;2,015;Asignados;5;176,850,000
374;ANTIOQUIA;5;YARUMAL;887;Programa Vivienda Gratuita Fase I;2,015;Asignados;3;106,110,000
375;ANTIOQUIA;5;YARUMAL;887;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;35,370,000
376;ARAUCA;81;ARAUCA;1;Bolsa Desplazados;2,015;Asignados;1;19,330,500
377;ARAUCA;81;ARAUCA;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;408;16,084,992,000
378;ARAUCA;81;ARAUCA;1;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;17;670,208,000
379;ARAUCA;81;ARAUCA;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;13;512,512,000
380;ARAUCA;81;ARAUCA;1;Programa Vivienda Gratuita Fase I;2,015;Subsidio revocado mediante procedimiento Administrativo Sancionatorio;3;118,272,000
381;ARAUCA;81;ARAUCA;1;Programa Vivienda Gratuita Fase I;2,015;Subsidio Revocado;1;39,424,000
382;ARAUCA;81;TAME;794;MI CASA YA;2,015;Asignados;1;7,732,200
383;ARAUCA;81;TAME;794;Programa Vivienda Gratuita Fase I;2,015;Asignados;70;2,886,688,000
384;ARAUCA;81;TAME;794;Programa Vivienda Gratuita Fase I;2,015;Asignados;22;907,244,800
385;ARAUCA;81;TAME;794;Programa Vivienda Gratuita Fase I;2,015;Asignados;8;210,651,200
386;ATLANTICO;8;BARANOA;78;Bolsa Desplazados;2,015;Asignados;1;19,330,500
387;ATLANTICO;8;BARANOA;78;Programa Vivienda Gratuita Fase I;2,015;Asignados;112;4,415,488,000
388;ATLANTICO;8;BARANOA;78;Programa Vivienda Gratuita Fase I;2,015;Asignados;5;197,120,000
389;ATLANTICO;8;BARANOA;78;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;39,424,000
390;ATLANTICO;8;BARRANQUILLA;1;Bolsa Desplazados;2,015;Asignados;1;19,330,500
391;ATLANTICO;8;BARRANQUILLA;1;Bolsa Desplazados;2,015;Asignados;1;19,330,500
392;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,015;Asignados;125;3,919,695,000
393;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,015;Asignados;58;1,042,910,000
394;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,015;Asignados;45;843,434,202
395;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,015;Renuncias al subsidio;31;580,963,000
396;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,015;Asignados;26;453,937,000
397;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,015;Renuncias al subsidio;23;412,540,000
398;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,015;Renuncias al subsidio;11;194,427,000
399;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,015;Renuncias al subsidio;8;129,129,000
400;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,015;Apto con subsidio vencido;5;99,394,500
401;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,015;Apto con subsidio vencido;4;74,480,000
402;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,015;Apto con subsidio vencido;1;16,000,000
403;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,015;Asignados;5;59,280,200
404;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,015;Asignados;4;46,393,200
405;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,015;Asignados;4;41,238,400
406;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,015;Asignados;3;33,506,200
407;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,015;Asignados;2;25,774,000
408;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,015;Asignados;2;25,774,000
409;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,015;Asignados;2;25,774,000
410;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,015;Asignados;2;20,619,200
411;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,015;Asignados;1;7,732,200
412;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,015;Asignados;1;7,732,200
413;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,015;Asignados;1;7,732,200
414;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,015;Asignados;1;7,732,200
415;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,015;Asignados;1;7,732,200
416;ATLANTICO;8;BARRANQUILLA;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;843;36,350,160,000
417;ATLANTICO;8;BARRANQUILLA;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;3;123,795,000
418;ATLANTICO;8;BARRANQUILLA;1;Programa Vivienda Gratuita Fase I;2,015;Asignados;2;90,209,000
419;ATLANTICO;8;BARRANQUILLA;1;Programa Vivienda Gratuita Fase I;2,015;Subsidio revocado mediante procedimiento Administrativo Sancionatorio;1;43,120,000
420;ATLANTICO;8;BARRANQUILLA;1;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;41,265,000
421;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Asignados;95;1,800,958,250
422;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Asignados;35;710,138,650
423;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Asignados;29;547,697,500
424;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Asignados;16;302,844,500
425;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Renuncias al subsidio;14;273,204,500
426;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Asignados;11;212,635,500
427;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Asignados;10;196,494,675
428;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Asignados;9;175,811,025
429;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Asignados;9;173,974,500
430;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Asignados;9;173,974,500
431;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Asignados;6;112,761,250
432;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Perdida de ejecutoriedad de asignación de SFV;3;62,050,950
433;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Asignados;3;57,991,500
434;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Renuncias al subsidio;3;57,991,500
435;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Asignados;3;54,769,750
436;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Renuncias al subsidio;2;38,661,000
437;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Renuncias al subsidio;2;38,661,000
438;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Renuncias al subsidio;1;20,683,650
439;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Perdida de ejecutoriedad de asignación de SFV;1;19,330,500
440;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Renuncias al subsidio;1;19,330,500
441;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,015;Renuncias al subsidio;1;19,330,500
442;ATLANTICO;8;GALAPA;296;MI CASA YA;2,015;Asignados;2;20,619,200
443;ATLANTICO;8;GALAPA;296;MI CASA YA;2,015;Asignados;1;12,887,000
444;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;42;845,452,150
445;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;32;592,286,550
446;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;31;616,707,650
447;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;31;616,578,850
448;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;22;453,687,150
449;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;22;444,086,300
450;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;17;344,340,850
451;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;16;326,137,975
452;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;14;267,405,250
453;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;13;261,380,725
454;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;12;235,155,675
455;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;9;182,705,575
456;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;9;178,033,950
457;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;6;122,748,750
458;ATLANTICO;8;GALAPA;296;VIPA;2,015;Asignados;5;102,065,100
459;ATLANTICO;8;GALAPA;296;VIPA;2,015;Renuncias al subsidio;3;62,050,950
460;ATLANTICO;8;GALAPA;296;VIPA;2,015;Apto con subsidio vencido;3;62,050,950
461;ATLANTICO;8;GALAPA;296;VIPA;2,015;Renuncias al subsidio;3;60,697,800
462;ATLANTICO;8;GALAPA;296;VIPA;2,015;Renuncias al subsidio;3;60,697,800
463;ATLANTICO;8;GALAPA;296;VIPA;2,015;Renuncias al subsidio;3;55,897,375
464;ATLANTICO;8;GALAPA;296;VIPA;2,015;Renuncias al subsidio;2;41,367,300
465;ATLANTICO;8;GALAPA;296;VIPA;2,015;Apto con subsidio vencido;2;41,367,300
466;ATLANTICO;8;GALAPA;296;VIPA;2,015;Apto con subsidio vencido;2;41,367,300
467;ATLANTICO;8;GALAPA;296;VIPA;2,015;Renuncias al subsidio;2;40,014,150
468;ATLANTICO;8;GALAPA;296;VIPA;2,015;Renuncias al subsidio;1;20,683,650
469;ATLANTICO;8;GALAPA;296;VIPA;2,015;Perdida de ejecutoriedad de asignación de SFV;1;20,683,650
470;ATLANTICO;8;GALAPA;296;VIPA;2,015;Renuncias al subsidio;1;20,683,650
471;ATLANTICO;8;GALAPA;296;VIPA;2,015;Apto con subsidio vencido;1;20,683,650
472;ATLANTICO;8;GALAPA;296;VIPA;2,015;Renuncias al subsidio;1;20,683,650
473;ATLANTICO;8;GALAPA;296;VIPA;2,015;Apto con subsidio vencido;1;20,683,650
474;ATLANTICO;8;GALAPA;296;VIPA;2,015;Renuncias al subsidio;1;17,236,375
475;ATLANTICO;8;LURUACO;421;Programa Vivienda Gratuita Fase I;2,015;Asignados;1;45,104,500
476;ATLANTICO;8;MALAMBO;433;MI CASA YA;2,015;Asignados;3;38,661,000
477;ATLANTICO;8;MALAMBO;433;MI CASA YA;2,015;Asignados;1;7,732,200
478;ATLANTICO;8;MALAMBO;433;MI CASA YA;2,015;Asignados;1;7,732,200
479;ATLANTICO;8;MALAMBO;433;Programa Vivienda Gratuita Fase I;2,015;Asignados;5;206,325,000
480;ATLANTICO;8;REPELON;606;Programa Vivienda Gratuita Fase I;2,015;Asignados;41;1,753,344,762
481;ATLANTICO;8;REPELON;606;Programa Vivienda Gratuita Fase I;2,015;Asignados;3;124,614,106
482;ATLANTICO;8;SABANAGRANDE;634;Programa Vivienda Gratuita Fase I;2,015;Asignados;44;1,814,489,600
483;ATLANTICO;8;SABANAGRANDE;634;Programa Vivienda Gratuita Fase I;2,015;Asignados;43;1,773,251,200
484;ATLANTICO;8;SABANAGRANDE;634;Programa Vivienda Gratuita Fase I;2,015;Asignados;23;948,483,200
485;ATLANTICO;8;SABANALARGA;638;Programa Vivienda Gratuita Fase I;2,015;Asignados;106;4,781,077,000
486;ATLANTICO;8;SABANALARGA;638;Programa Vivienda Gratuita Fase I;2,015;Asignados;10;451,045,000
487;ATLANTICO;8;SABANALARGA;638;Programa Vivienda Gratuita Fase I;2,015;Renuncias al subsidio;1;45,104,500
488;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Asignados;5;59,280,200
489;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Asignados;4;46,393,200
490;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Renuncias al subsidio;2;20,619,200
491;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Asignados;2;20,619,200
492;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Asignados;2;20,619,200
493;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Asignados;2;15,464,400
494;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Asignados;2;15,464,400
495;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Asignados;2;15,464,400
496;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Asignados;1;12,887,000
497;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Asignados;1;12,887,000
498;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Asignados;1;12,887,000
499;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Asignados;1;12,887,000
500;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Renuncia con restitucion de subsidio;1;7,732,200
501;ATLANTICO;8;SOLEDAD;758;MI CASA YA;2,015;Apto con subsidio vencido;1;7,732,200
